,Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Batsman
3607,37,37.0,37.0,100.0,5.0,1.0,v Sri Lanka,Hambantota,Mohammad Hafeez
3608,10,10.0,19.0,52.63,2.0,0.0,v Zimbabwe,Harare,Mohammad Hafeez
3609,27,27.0,41.0,65.85,5.0,0.0,v Zimbabwe,Harare,Mohammad Hafeez
3610,13,13.0,16.0,81.25,2.0,0.0,v Zimbabwe,Harare,Mohammad Hafeez
3611,102*,102.0,130.0,78.46,10.0,1.0,v England,Abu Dhabi,Mohammad Hafeez
3612,0,0.0,8.0,0.0,0.0,0.0,v England,Abu Dhabi,Mohammad Hafeez
3613,45,45.0,71.0,63.38,2.0,2.0,v England,Sharjah,Mohammad Hafeez
3614,37,37.0,36.0,102.77,5.0,1.0,v England,Dubai (DSC),Mohammad Hafeez
3615,42,42.0,56.0,75.0,1.0,1.0,v New Zealand,Wellington,Mohammad Hafeez
3616,76,76.0,60.0,126.66,5.0,5.0,v New Zealand,Auckland,Mohammad Hafeez
3617,37,37.0,59.0,62.71,4.0,1.0,v Ireland,Dublin (Malahide),Mohammad Hafeez
3618,11,11.0,15.0,73.33,2.0,0.0,v England,Southampton,Mohammad Hafeez
3619,4,4.0,7.0,57.14,0.0,0.0,v Australia,Brisbane,Mohammad Hafeez
3620,72,72.0,104.0,69.23,8.0,0.0,v Australia,Melbourne,Mohammad Hafeez
3621,4,4.0,13.0,30.76,0.0,0.0,v Australia,Perth,Mohammad Hafeez
3622,40,40.0,40.0,100.0,3.0,1.0,v Australia,Sydney,Mohammad Hafeez
3623,3,3.0,6.0,50.0,0.0,0.0,v Australia,Adelaide,Mohammad Hafeez
3624,88,88.0,92.0,95.65,6.0,3.0,v West Indies,Providence,Mohammad Hafeez
3625,32,32.0,50.0,64.0,2.0,1.0,v West Indies,Providence,Mohammad Hafeez
3626,81,81.0,86.0,94.18,8.0,2.0,v West Indies,Providence,Mohammad Hafeez
3627,33,33.0,43.0,76.74,2.0,0.0,v India,Birmingham,Mohammad Hafeez
3628,26,26.0,53.0,49.05,1.0,1.0,v South Africa,Birmingham,Mohammad Hafeez
3629,1,1.0,5.0,20.0,0.0,0.0,v Sri Lanka,Cardiff,Mohammad Hafeez
3630,31*,31.0,21.0,147.61,3.0,2.0,v England,Cardiff,Mohammad Hafeez
3631,57*,57.0,37.0,154.05,4.0,3.0,v India,The Oval,Mohammad Hafeez
3632,32,32.0,38.0,84.21,5.0,0.0,v Sri Lanka,Dubai (DSC),Mohammad Hafeez
3633,8,8.0,11.0,72.72,0.0,1.0,v Sri Lanka,Abu Dhabi,Mohammad Hafeez
3634,34*,34.0,51.0,66.66,4.0,0.0,v Sri Lanka,Abu Dhabi,Mohammad Hafeez
3635,9,9.0,19.0,47.36,0.0,0.0,v Sri Lanka,Sharjah,Mohammad Hafeez
3636,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Sharjah,Mohammad Hafeez
3637,1,1.0,9.0,11.11,0.0,0.0,v New Zealand,Wellington,Mohammad Hafeez
3638,60,60.0,71.0,84.5,8.0,0.0,v New Zealand,Nelson,Mohammad Hafeez
3639,0,0.0,4.0,0.0,0.0,0.0,v New Zealand,Dunedin,Mohammad Hafeez
3640,81,81.0,80.0,101.25,5.0,4.0,v New Zealand,Hamilton,Mohammad Hafeez
3641,6,6.0,20.0,30.0,1.0,0.0,v New Zealand,Wellington,Mohammad Hafeez
3642,0,0.0,1.0,0.0,0.0,0.0,v New Zealand,Abu Dhabi,Mohammad Hafeez
3643,27*,27.0,31.0,87.09,2.0,0.0,v New Zealand,Abu Dhabi,Mohammad Hafeez
3644,19,19.0,34.0,55.88,1.0,0.0,v New Zealand,Dubai (DSC),Mohammad Hafeez
3645,71*,71.0,63.0,112.69,8.0,2.0,v South Africa,Port Elizabeth,Mohammad Hafeez
3646,9,9.0,11.0,81.81,1.0,0.0,v South Africa,Durban,Mohammad Hafeez
3647,52,52.0,45.0,115.55,6.0,1.0,v South Africa,Centurion,Mohammad Hafeez
3648,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Johannesburg,Mohammad Hafeez
3649,17,17.0,28.0,60.71,1.0,0.0,v South Africa,Cape Town,Mohammad Hafeez
3650,59,59.0,55.0,107.27,2.0,3.0,v England,Nottingham,Mohammad Hafeez
3651,TDNB,0.0,0.0,0.0,0.0,0.0,v England,Leeds,Mohammad Hafeez
3652,112,112.0,119.0,94.11,9.0,0.0,v Australia,Dubai (DSC),Abid Ali
3653,0,0.0,1.0,0.0,0.0,0.0,v Australia,Dubai (DSC),Abid Ali
3654,TDNB,0.0,0.0,0.0,0.0,0.0,v England,Leeds,Abid Ali
3655,100,100.0,125.0,80.0,5.0,2.0,v Sri Lanka,Abu Dhabi,Imam-ul-Haq
3656,2,2.0,3.0,66.66,0.0,0.0,v Sri Lanka,Sharjah,Imam-ul-Haq
3657,45*,45.0,64.0,70.31,4.0,1.0,v Sri Lanka,Sharjah,Imam-ul-Haq
3658,2,2.0,11.0,18.18,0.0,0.0,v New Zealand,Nelson,Imam-ul-Haq
3659,128,128.0,134.0,95.52,11.0,0.0,v Zimbabwe,Bulawayo,Imam-ul-Haq
3660,44,44.0,51.0,86.27,4.0,0.0,v Zimbabwe,Bulawayo,Imam-ul-Haq
3661,0,0.0,1.0,0.0,0.0,0.0,v Zimbabwe,Bulawayo,Imam-ul-Haq
3662,113,113.0,122.0,92.62,8.0,0.0,v Zimbabwe,Bulawayo,Imam-ul-Haq
3663,110,110.0,105.0,104.76,8.0,1.0,v Zimbabwe,Bulawayo,Imam-ul-Haq
3664,50*,50.0,69.0,72.46,3.0,1.0,v Hong Kong,Dubai (DSC),Imam-ul-Haq
3665,2,2.0,7.0,28.57,0.0,0.0,v India,Dubai (DSC),Imam-ul-Haq
3666,80,80.0,104.0,76.92,5.0,1.0,v Afghanistan,Abu Dhabi,Imam-ul-Haq
3667,10,10.0,20.0,50.0,2.0,0.0,v India,Dubai (DSC),Imam-ul-Haq
3668,83,83.0,105.0,79.04,2.0,1.0,v Bangladesh,Abu Dhabi,Imam-ul-Haq
3669,34,34.0,46.0,73.91,3.0,0.0,v New Zealand,Abu Dhabi,Imam-ul-Haq
3670,16*,16.0,34.0,47.05,1.0,0.0,v New Zealand,Abu Dhabi,Imam-ul-Haq
3671,86,86.0,101.0,85.14,5.0,2.0,v South Africa,Port Elizabeth,Imam-ul-Haq
3672,5,5.0,14.0,35.71,0.0,0.0,v South Africa,Durban,Imam-ul-Haq
3673,101,101.0,116.0,87.06,8.0,0.0,v South Africa,Centurion,Imam-ul-Haq
3674,71,71.0,91.0,78.02,6.0,1.0,v South Africa,Johannesburg,Imam-ul-Haq
3675,8,8.0,10.0,80.0,1.0,0.0,v South Africa,Cape Town,Imam-ul-Haq
3676,17,17.0,27.0,62.96,1.0,1.0,v Australia,Sharjah,Imam-ul-Haq
3677,0,0.0,5.0,0.0,0.0,0.0,v Australia,Sharjah,Imam-ul-Haq
3678,46,46.0,72.0,63.88,2.0,2.0,v Australia,Abu Dhabi,Imam-ul-Haq
3679,42*,42.0,68.0,61.76,5.0,0.0,v England,The Oval,Imam-ul-Haq
3680,35,35.0,44.0,79.54,3.0,0.0,v England,Southampton,Imam-ul-Haq
3681,151,151.0,131.0,115.26,16.0,1.0,v England,Bristol,Imam-ul-Haq
3682,6*,6.0,20.0,30.0,0.0,0.0,v England,Nottingham,Imam-ul-Haq
3683,31,31.0,23.0,134.78,6.0,0.0,v South Africa,Birmingham,Fakhar Zaman
3684,50,50.0,36.0,138.88,8.0,1.0,v Sri Lanka,Cardiff,Fakhar Zaman
3685,57,57.0,58.0,98.27,7.0,1.0,v England,Cardiff,Fakhar Zaman
3686,114,114.0,106.0,107.54,12.0,3.0,v India,The Oval,Fakhar Zaman
3687,43,43.0,45.0,95.55,4.0,1.0,v Sri Lanka,Dubai (DSC),Fakhar Zaman
3688,11,11.0,13.0,84.61,2.0,0.0,v Sri Lanka,Abu Dhabi,Fakhar Zaman
3689,29,29.0,40.0,72.5,2.0,1.0,v Sri Lanka,Abu Dhabi,Fakhar Zaman
3690,17,17.0,30.0,56.66,2.0,0.0,v Sri Lanka,Sharjah,Fakhar Zaman
3691,48,48.0,47.0,102.12,7.0,0.0,v Sri Lanka,Sharjah,Fakhar Zaman
3692,82*,82.0,86.0,95.34,5.0,4.0,v New Zealand,Wellington,Fakhar Zaman
3693,2,2.0,7.0,28.57,0.0,0.0,v New Zealand,Dunedin,Fakhar Zaman
3694,54,54.0,75.0,72.0,7.0,1.0,v New Zealand,Hamilton,Fakhar Zaman
3695,12,12.0,17.0,70.58,2.0,0.0,v New Zealand,Wellington,Fakhar Zaman
3696,60,60.0,70.0,85.71,7.0,0.0,v Zimbabwe,Bulawayo,Fakhar Zaman
3697,117*,117.0,129.0,90.69,16.0,0.0,v Zimbabwe,Bulawayo,Fakhar Zaman
3698,43*,43.0,24.0,179.16,8.0,0.0,v Zimbabwe,Bulawayo,Fakhar Zaman
3699,210*,210.0,156.0,134.61,24.0,5.0,v Zimbabwe,Bulawayo,Fakhar Zaman
3700,85,85.0,83.0,102.4,10.0,1.0,v Zimbabwe,Bulawayo,Fakhar Zaman
3701,24,24.0,27.0,88.88,2.0,1.0,v Hong Kong,Dubai (DSC),Fakhar Zaman
3702,0,0.0,9.0,0.0,0.0,0.0,v India,Dubai (DSC),Fakhar Zaman
3703,0,0.0,6.0,0.0,0.0,0.0,v Afghanistan,Abu Dhabi,Fakhar Zaman
3704,31,31.0,44.0,70.45,1.0,1.0,v India,Dubai (DSC),Fakhar Zaman
3705,1,1.0,4.0,25.0,0.0,0.0,v Bangladesh,Abu Dhabi,Fakhar Zaman
3706,1,1.0,5.0,20.0,0.0,0.0,v New Zealand,Abu Dhabi,Fakhar Zaman
3707,88,88.0,88.0,100.0,11.0,0.0,v New Zealand,Abu Dhabi,Fakhar Zaman
3708,65,65.0,77.0,84.41,8.0,0.0,v New Zealand,Dubai (DSC),Fakhar Zaman
3709,25,25.0,23.0,108.69,3.0,1.0,v South Africa,Port Elizabeth,Fakhar Zaman
3710,26,26.0,44.0,59.09,3.0,0.0,v South Africa,Durban,Fakhar Zaman
3711,2,2.0,10.0,20.0,0.0,0.0,v South Africa,Centurion,Fakhar Zaman
3712,44,44.0,44.0,100.0,7.0,0.0,v South Africa,Johannesburg,Fakhar Zaman
3713,70,70.0,73.0,95.89,10.0,0.0,v South Africa,Cape Town,Fakhar Zaman
3714,3,3.0,11.0,27.27,0.0,0.0,v England,The Oval,Fakhar Zaman
3715,138,138.0,106.0,130.18,12.0,4.0,v England,Southampton,Fakhar Zaman
3716,2,2.0,4.0,50.0,0.0,0.0,v England,Bristol,Fakhar Zaman
3717,57,57.0,50.0,114.0,5.0,2.0,v England,Nottingham,Fakhar Zaman
3718,TDNB,0.0,0.0,0.0,0.0,0.0,v England,Leeds,Fakhar Zaman
3719,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Sharjah,Shoaib Malik
3720,0,0.0,1.0,0.0,0.0,0.0,v Sri Lanka,Sharjah,Shoaib Malik
3721,3*,3.0,2.0,150.0,0.0,0.0,v Sri Lanka,Sharjah,Shoaib Malik
3722,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Sharjah,Shoaib Malik
3723,12,12.0,7.0,171.42,0.0,1.0,v Sri Lanka,Sharjah,Shoaib Malik
3724,5,5.0,13.0,38.46,0.0,0.0,v India,Perth,Shoaib Malik
3725,3*,3.0,3.0,100.0,0.0,0.0,v South Africa,Sharjah,Shoaib Malik
3726,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dhaka,Shoaib Malik
3727,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Shoaib Malik
3728,28,28.0,68.0,41.17,1.0,0.0,v South Africa,Colombo (SSC),Shoaib Malik
3729,24,24.0,20.0,120.0,1.0,1.0,v Sri Lanka,Sharjah,Shoaib Malik
3730,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Sharjah,Shoaib Malik
3731,0,0.0,3.0,0.0,0.0,0.0,v Sri Lanka,Sharjah,Shoaib Malik
3732,DNB,0.0,0.0,0.0,0.0,0.0,v New Zealand,Sharjah,Shoaib Malik
3733,44,44.0,75.0,58.66,2.0,0.0,v Sri Lanka,Sharjah,Shoaib Malik
3734,9,9.0,8.0,112.5,0.0,0.0,v England,Lord's,Shoaib Malik
3735,17*,17.0,34.0,50.0,0.0,0.0,v Sri Lanka,Sharjah,Shoaib Malik
3736,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Sharjah,Shoaib Malik
3737,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Sharjah,Shoaib Malik
3738,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dhaka,Shoaib Malik
3739,111*,111.0,130.0,85.38,9.0,1.0,v West Indies,Sharjah,Shoaib Malik
3740,37,37.0,70.0,52.85,4.0,0.0,v West Indies,Sharjah,Shoaib Malik
3741,115,115.0,142.0,80.98,12.0,0.0,v New Zealand,Lahore,Shoaib Malik
3742,27,27.0,56.0,48.21,2.0,0.0,v Australia,Melbourne (Docklands),Shoaib Malik
3743,12,12.0,40.0,30.0,2.0,0.0,v South Africa,Tangier,Shoaib Malik
3744,25,25.0,41.0,60.97,4.0,0.0,v Australia,Nairobi (Gym),Shoaib Malik
3745,3,3.0,10.0,30.0,0.0,0.0,v Kenya,Nairobi (Gym),Shoaib Malik
3746,1,1.0,14.0,7.14,0.0,0.0,v Australia,Nairobi (Gym),Shoaib Malik
3747,37,37.0,94.0,39.36,3.0,1.0,v Australia,Nairobi (Gym),Shoaib Malik
3748,1,1.0,7.0,14.28,0.0,0.0,v Sri Lanka,Colombo (RPS),Shoaib Malik
3749,DNB,0.0,0.0,0.0,0.0,0.0,v Netherlands,Colombo (SSC),Shoaib Malik
3750,13,13.0,15.0,86.66,1.0,0.0,v Zimbabwe,Sharjah,Shoaib Malik
3751,DNB,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Sharjah,Shoaib Malik
3752,76,76.0,58.0,131.03,7.0,1.0,v Kenya,Sharjah,Shoaib Malik
3753,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Sharjah,Shoaib Malik
3754,20,20.0,14.0,142.85,1.0,0.0,v Sri Lanka,Dambulla,Shoaib Malik
3755,9,9.0,33.0,27.27,1.0,0.0,v New Zealand,Dambulla,Shoaib Malik
3756,33,33.0,54.0,61.11,1.0,0.0,v Sri Lanka,Dambulla,Shoaib Malik
3757,74,74.0,72.0,102.77,8.0,1.0,v New Zealand,Dambulla,Shoaib Malik
3758,34,34.0,45.0,75.55,6.0,0.0,v New Zealand,Dambulla,Shoaib Malik
3759,24,24.0,26.0,92.3,3.0,0.0,v England,Manchester,Shoaib Malik
3760,2,2.0,12.0,16.66,0.0,0.0,v England,The Oval,Shoaib Malik
3761,23,23.0,46.0,50.0,1.0,0.0,v England,Lord's,Shoaib Malik
3762,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Multan,Shoaib Malik
3763,6,6.0,9.0,66.66,1.0,0.0,v Bangladesh,Faisalabad,Shoaib Malik
3764,21,21.0,18.0,116.66,0.0,2.0,v Bangladesh,Lahore,Shoaib Malik
3765,17,17.0,17.0,100.0,1.0,0.0,v Bangladesh,Rawalpindi,Shoaib Malik
3766,31,31.0,20.0,155.0,3.0,1.0,v Bangladesh,Karachi,Shoaib Malik
3767,82*,82.0,41.0,200.0,6.0,6.0,v South Africa,Lahore,Shoaib Malik
3768,45,45.0,53.0,84.9,2.0,1.0,v South Africa,Lahore,Shoaib Malik
3769,18,18.0,24.0,75.0,2.0,0.0,v South Africa,Faisalabad,Shoaib Malik
3770,5,5.0,11.0,45.45,0.0,0.0,v South Africa,Rawalpindi,Shoaib Malik
3771,20,20.0,29.0,68.96,0.0,0.0,v South Africa,Rawalpindi,Shoaib Malik
3772,9,9.0,18.0,50.0,0.0,0.0,v New Zealand,Lahore,Shoaib Malik
3773,23,23.0,22.0,104.54,2.0,0.0,v New Zealand,Lahore,Shoaib Malik
3774,15,15.0,7.0,214.28,1.0,1.0,v New Zealand,Faisalabad,Shoaib Malik
3775,16*,16.0,18.0,88.88,3.0,0.0,v New Zealand,Rawalpindi,Shoaib Malik
3776,4,4.0,5.0,80.0,0.0,0.0,v New Zealand,Rawalpindi,Shoaib Malik
3777,4,4.0,26.0,15.38,0.0,0.0,v New Zealand,Auckland,Shoaib Malik
3778,9*,9.0,6.0,150.0,2.0,0.0,v New Zealand,Queenstown,Shoaib Malik
3779,0,0.0,9.0,0.0,0.0,0.0,v New Zealand,Christchurch,Shoaib Malik
3780,0,0.0,5.0,0.0,0.0,0.0,v New Zealand,Napier,Shoaib Malik
3781,0,0.0,2.0,0.0,0.0,0.0,v New Zealand,Wellington,Shoaib Malik
3782,7,7.0,5.0,140.0,0.0,0.0,v India,Karachi,Shoaib Malik
3783,30*,30.0,28.0,107.14,2.0,0.0,v India,Rawalpindi,Shoaib Malik
3784,2,2.0,10.0,20.0,0.0,0.0,v India,Peshawar,Shoaib Malik
3785,13,13.0,8.0,162.5,2.0,0.0,v India,Lahore,Shoaib Malik
3786,65,65.0,89.0,73.03,3.0,1.0,v India,Lahore,Shoaib Malik
3787,3,3.0,8.0,37.5,0.0,0.0,v Bangladesh,Colombo (SSC),Shoaib Malik
3788,118,118.0,110.0,107.27,10.0,2.0,v Hong Kong,Colombo (SSC),Shoaib Malik
3789,4,4.0,14.0,28.57,1.0,0.0,v Sri Lanka,Colombo (RPS),Shoaib Malik
3790,143,143.0,127.0,112.59,18.0,1.0,v India,Colombo (RPS),Shoaib Malik
3791,48,48.0,56.0,85.71,7.0,0.0,v Bangladesh,Colombo (RPS),Shoaib Malik
3792,68,68.0,67.0,101.49,7.0,0.0,v India,Amstelveen,Shoaib Malik
3793,36,36.0,58.0,62.06,3.0,0.0,v Australia,Amstelveen,Shoaib Malik
3794,2,2.0,9.0,22.22,0.0,0.0,v Australia,Lord's,Shoaib Malik
3795,0,0.0,5.0,0.0,0.0,0.0,v Kenya,Birmingham,Shoaib Malik
3796,5,5.0,7.0,71.42,1.0,0.0,v India,Birmingham,Shoaib Malik
3797,17,17.0,58.0,29.31,1.0,0.0,v West Indies,Southampton,Shoaib Malik
3798,1,1.0,8.0,12.5,0.0,0.0,v Zimbabwe,Multan,Shoaib Malik
3799,80,80.0,104.0,76.92,4.0,1.0,v Zimbabwe,Peshawar,Shoaib Malik
3800,86*,86.0,103.0,83.49,3.0,1.0,v Sri Lanka,Karachi,Shoaib Malik
3801,56,56.0,62.0,90.32,4.0,0.0,v Sri Lanka,Lahore,Shoaib Malik
3802,37,37.0,55.0,67.27,3.0,0.0,v Sri Lanka,Lahore,Shoaib Malik
3803,61,61.0,55.0,110.9,5.0,2.0,v India,Kolkata,Shoaib Malik
3804,31,31.0,43.0,72.09,4.0,0.0,v Australia,Hobart,Shoaib Malik
3805,60,60.0,60.0,100.0,6.0,0.0,v West Indies,Brisbane,Shoaib Malik
3806,8,8.0,29.0,27.58,0.0,0.0,v Australia,Sydney,Shoaib Malik
3807,7,7.0,18.0,38.88,0.0,0.0,v West Indies,Adelaide,Shoaib Malik
3808,1,1.0,1.0,100.0,0.0,0.0,v Australia,Perth,Shoaib Malik
3809,8*,8.0,6.0,133.33,0.0,0.0,v West Indies,Perth,Shoaib Malik
3810,66,66.0,89.0,74.15,3.0,2.0,v Australia,Melbourne,Shoaib Malik
3811,14,14.0,23.0,60.86,0.0,0.0,v Australia,Sydney,Shoaib Malik
3812,4,4.0,5.0,80.0,1.0,0.0,v India,Kochi,Shoaib Malik
3813,12,12.0,12.0,100.0,1.0,0.0,v India,Visakhapatnam,Shoaib Malik
3814,75,75.0,79.0,94.93,7.0,2.0,v India,Jamshedpur,Shoaib Malik
3815,65,65.0,65.0,100.0,3.0,0.0,v India,Ahmedabad,Shoaib Malik
3816,41,41.0,60.0,68.33,5.0,1.0,v India,Kanpur,Shoaib Malik
3817,72,72.0,87.0,82.75,8.0,0.0,v India,Delhi,Shoaib Malik
3818,13,13.0,26.0,50.0,0.0,0.0,v West Indies,Kingstown,Shoaib Malik
3819,51,51.0,91.0,56.04,3.0,0.0,v West Indies,Gros Islet,Shoaib Malik
3820,DNB,0.0,0.0,0.0,0.0,0.0,v West Indies,Gros Islet,Shoaib Malik
3821,50,50.0,60.0,83.33,0.0,0.0,v England,Lahore,Shoaib Malik
3822,DNB,0.0,0.0,0.0,0.0,0.0,v England,Lahore,Shoaib Malik
3823,1*,1.0,1.0,100.0,0.0,0.0,v England,Karachi,Shoaib Malik
3824,23,23.0,32.0,71.87,0.0,0.0,v England,Rawalpindi,Shoaib Malik
3825,8,8.0,13.0,61.53,1.0,0.0,v England,Rawalpindi,Shoaib Malik
3826,90,90.0,67.0,134.32,9.0,3.0,v India,Peshawar,Shoaib Malik
3827,95,95.0,110.0,86.36,13.0,0.0,v India,Rawalpindi,Shoaib Malik
3828,108,108.0,120.0,90.0,11.0,1.0,v India,Lahore,Shoaib Malik
3829,9,9.0,25.0,36.0,1.0,0.0,v India,Multan,Shoaib Malik
3830,12,12.0,17.0,70.58,2.0,0.0,v India,Karachi,Shoaib Malik
3831,7,7.0,18.0,38.88,0.0,0.0,v Sri Lanka,Colombo (RPS),Shoaib Malik
3832,17,17.0,33.0,51.51,2.0,0.0,v Sri Lanka,Colombo (RPS),Shoaib Malik
3833,46,46.0,38.0,121.05,9.0,0.0,v Sri Lanka,Colombo (SSC),Shoaib Malik
3834,12,12.0,34.0,35.29,2.0,0.0,v India,Abu Dhabi,Shoaib Malik
3835,45,45.0,70.0,64.28,5.0,0.0,v India,Abu Dhabi,Shoaib Malik
3836,22,22.0,30.0,73.33,4.0,0.0,v Scotland,Edinburgh,Shoaib Malik
3837,5,5.0,7.0,71.42,0.0,0.0,v England,Cardiff,Shoaib Malik
3838,10,10.0,24.0,41.66,0.0,0.0,v England,Lord's,Shoaib Malik
3839,1,1.0,4.0,25.0,0.0,0.0,v England,Southampton,Shoaib Malik
3840,0,0.0,2.0,0.0,0.0,0.0,v England,Nottingham,Shoaib Malik
3841,46*,46.0,59.0,77.96,1.0,1.0,v Sri Lanka,Jaipur,Shoaib Malik
3842,52,52.0,70.0,74.28,4.0,0.0,v New Zealand,Mohali,Shoaib Malik
3843,0,0.0,3.0,0.0,0.0,0.0,v South Africa,Mohali,Shoaib Malik
3844,6,6.0,8.0,75.0,0.0,0.0,v West Indies,Faisalabad,Shoaib Malik
3845,21*,21.0,29.0,72.41,2.0,0.0,v West Indies,Lahore,Shoaib Malik
3846,0,0.0,12.0,0.0,0.0,0.0,v West Indies,Multan,Shoaib Malik
3847,34*,34.0,36.0,94.44,4.0,0.0,v West Indies,Karachi,Shoaib Malik
3848,52*,52.0,84.0,61.9,3.0,2.0,v South Africa,Centurion,Shoaib Malik
3849,DNB,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,Shoaib Malik
3850,41,41.0,51.0,80.39,1.0,0.0,v South Africa,Port Elizabeth,Shoaib Malik
3851,19,19.0,36.0,52.77,1.0,0.0,v South Africa,Cape Town,Shoaib Malik
3852,43*,43.0,70.0,61.42,5.0,0.0,v South Africa,Johannesburg,Shoaib Malik
3853,62,62.0,54.0,114.81,6.0,1.0,v West Indies,Kingston,Shoaib Malik
3854,9,9.0,25.0,36.0,2.0,0.0,v Ireland,Kingston,Shoaib Malik
3855,21,21.0,32.0,65.62,2.0,1.0,v Zimbabwe,Kingston,Shoaib Malik
3856,11,11.0,27.0,40.74,0.0,0.0,v Sri Lanka,Abu Dhabi,Shoaib Malik
3857,27,27.0,19.0,142.1,2.0,1.0,v Sri Lanka,Abu Dhabi,Shoaib Malik
3858,79*,79.0,85.0,92.94,4.0,4.0,v Sri Lanka,Abu Dhabi,Shoaib Malik
3859,18,18.0,14.0,128.57,3.0,0.0,v South Africa,Lahore,Shoaib Malik
3860,56,56.0,52.0,107.69,0.0,4.0,v South Africa,Lahore,Shoaib Malik
3861,42,42.0,62.0,67.74,2.0,1.0,v South Africa,Faisalabad,Shoaib Malik
3862,45,45.0,54.0,83.33,4.0,0.0,v South Africa,Multan,Shoaib Malik
3863,23,23.0,32.0,71.87,3.0,0.0,v South Africa,Lahore,Shoaib Malik
3864,2,2.0,8.0,25.0,0.0,0.0,v India,Guwahati,Shoaib Malik
3865,25,25.0,28.0,89.28,2.0,0.0,v India,Mohali,Shoaib Malik
3866,12,12.0,32.0,37.5,2.0,0.0,v India,Kanpur,Shoaib Malik
3867,31,31.0,55.0,56.36,3.0,0.0,v India,Gwalior,Shoaib Malik
3868,89,89.0,82.0,108.53,6.0,2.0,v India,Jaipur,Shoaib Malik
3869,63,63.0,56.0,112.5,1.0,2.0,v Zimbabwe,Karachi,Shoaib Malik
3870,4,4.0,16.0,25.0,0.0,0.0,v Zimbabwe,Hyderabad (Sind),Shoaib Malik
3871,3,3.0,9.0,33.33,0.0,0.0,v Zimbabwe,Multan,Shoaib Malik
3872,88,88.0,99.0,88.88,10.0,0.0,v Zimbabwe,Faisalabad,Shoaib Malik
3873,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Sheikhupura,Shoaib Malik
3874,85,85.0,75.0,113.33,7.0,0.0,v Bangladesh,Lahore,Shoaib Malik
3875,4*,4.0,1.0,400.0,1.0,0.0,v Bangladesh,Faisalabad,Shoaib Malik
3876,33,33.0,45.0,73.33,0.0,0.0,v Bangladesh,Lahore,Shoaib Malik
3877,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Multan,Shoaib Malik
3878,27,27.0,27.0,100.0,2.0,0.0,v Bangladesh,Karachi,Shoaib Malik
3879,9,9.0,19.0,47.36,0.0,0.0,v Bangladesh,Dhaka,Shoaib Malik
3880,53,53.0,67.0,79.1,3.0,1.0,v India,Dhaka,Shoaib Malik
3881,11*,11.0,8.0,137.5,2.0,0.0,v India,Dhaka,Shoaib Malik
3882,35,35.0,32.0,109.37,7.0,0.0,v Hong Kong,Karachi,Shoaib Malik
3883,125*,125.0,119.0,105.04,16.0,1.0,v India,Karachi,Shoaib Malik
3884,52,52.0,79.0,65.82,3.0,0.0,v Sri Lanka,Karachi,Shoaib Malik
3885,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Karachi,Shoaib Malik
3886,66,66.0,50.0,132.0,6.0,1.0,v West Indies,Abu Dhabi,Shoaib Malik
3887,10,10.0,24.0,41.66,0.0,0.0,v West Indies,Abu Dhabi,Shoaib Malik
3888,13,13.0,14.0,92.85,0.0,0.0,v West Indies,Abu Dhabi,Shoaib Malik
3889,11*,11.0,10.0,110.0,1.0,0.0,v Sri Lanka,Karachi,Shoaib Malik
3890,54,54.0,52.0,103.84,5.0,1.0,v Sri Lanka,Karachi,Shoaib Malik
3891,19,19.0,32.0,59.37,2.0,0.0,v Sri Lanka,Lahore,Shoaib Malik
3892,24,24.0,53.0,45.28,1.0,0.0,v Australia,Dubai (DSC),Shoaib Malik
3893,7,7.0,12.0,58.33,1.0,0.0,v Australia,Dubai (DSC),Shoaib Malik
3894,30,30.0,56.0,53.57,2.0,0.0,v Australia,Abu Dhabi,Shoaib Malik
3895,27,27.0,33.0,81.81,1.0,0.0,v Australia,Abu Dhabi,Shoaib Malik
3896,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Abu Dhabi,Shoaib Malik
3897,9,9.0,19.0,47.36,1.0,0.0,v Sri Lanka,Dambulla,Shoaib Malik
3898,0,0.0,4.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Shoaib Malik
3899,12,12.0,18.0,66.66,1.0,0.0,v Sri Lanka,Dambulla,Shoaib Malik
